loan_num,request_id,lender_id,supplier_id,borrower_id,amount,age renge,status,sector,monthly house income,work status,number of employees at home,seniority of work,education,owned apartment,mortgage,ind_default
4184641,64992322,202215,23468980,550156880,12885,30-39,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
3117033,96073990,278785,97441666,252478231,15000,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
8215325,81969159,551748,86433761,166349644,46134,40-49,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
3506951,35757563,872108,19147132,638303109,11375,50+,married,Energy & Electricity,"12,001-19,000",retired,1,unemployed,high school,home owner,not mortgage,no
5670375,96148733,838186,19911727,228028264,23067,50+,divorced,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
1214384,77336856,543298,64772489,538687435,23690,30-39,married,Medicine,"19,001-30,000",salaried employee,2,5+,high school,home owner,not mortgage,no
6928379,93428012,850903,63900913,441127809,46116,50+,single,Banking & Capital Market,"12,001-19,000",retired,1,unemployed,high school,home owner,mortgage,no
6703989,21642755,772053,72947595,437751817,75000,40-49,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
9377157,55490230,822168,54972250,391122787,10320,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
1094233,80697103,572080,89325732,826039986,41790,40-49,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,0-2,no education,not home owner,not mortgage,no
7574340,68960598,388651,24650913,764995021,19471,18-29,married,Transportation,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
2787125,70777920,325364,31995107,261081188,72573,18-29,widower,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
7988130,92569915,902753,44448441,465341990,9121,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-2,high school,not home owner,not mortgage,no
3384802,80625574,609790,28895126,487454339,45000,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
9585516,40801449,376395,76847823,912086037,14000,40-49,divorced,Real Estate,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
7251980,95552392,321362,84583330,387045828,20585,18-29,single,Medicine,"0-12,000",salaried employee,1,0-2,no education,not home owner,not mortgage,no
1529058,62482377,506718,26590471,827062191,22229,18-29,divorced,Energy & Electricity,"0-12,000",salaried employee,1,0-2,no education,not home owner,not mortgage,no
1750299,95339647,920710,79182403,582148806,23518,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-2,no education,not home owner,not mortgage,no
7553911,28492557,784781,88863073,693365043,12688,40-49,married,Energy & Electricity,"0-12,000",self-employed,1,0-2,Bachelor's degree,home owner,mortgage,no
3918653,35654618,696112,47721431,320322367,37500,40-49,married,Banking & Capital Market,"12,001-19,000",self-employed,1,5+,Bachelor's degree,home owner,mortgage,no
9588313,20178135,611514,99292625,664063300,7920,18-29,single,Energy & Electricity,"0-12,000",self-employed,1,5+,Bachelor's degree,not home owner,not mortgage,no
7604487,86958989,125983,25710673,538332640,11273,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
2993242,70208233,250075,99457809,969564104,30878,50+,divorced,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
6470564,54882468,345296,52701690,302022814,52000,40-49,married,Real Estate,"12,001-19,000",self-employed,1,5+,no education,not home owner,not mortgage,no
8539208,23435128,277683,79594369,526512190,14000,18-29,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
1414026,29900199,117970,18466271,617374238,11000,50+,married,Energy & Electricity,"0-12,000",retired,1,0-2,high school,home owner,mortgage,no
6431825,99359239,715824,70024112,198053130,28776,18-29,married,Real Estate,"0-12,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
9535423,82659611,307873,29306848,708449644,32000,30-39,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,0-2,Bachelor's degree,not home owner,not mortgage,no
5392250,48312954,530034,11227413,706074801,28000,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
8799469,36659427,631713,41244809,188564897,12400,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,no education,home owner,mortgage,no
3163164,60728435,379102,57511301,941204352,92000,30-39,single,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
2960436,44860681,290518,33681649,970794972,62400,40-49,divorced,Real Estate,"12,001-19,000",self-employed,1,5+,no education,home owner,mortgage,no
8569061,93865123,359602,15279187,246784192,100000,30-39,single,Real Estate,"19,001-30,000",self-employed,1,0-2,high school,home owner,mortgage,no
1099140,62460175,111905,82637965,479684862,30000,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
2734720,86996133,537942,22209052,935811866,17000,30-39,divorced,Real Estate,"0-12,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
2098166,52421403,665516,98233614,470032531,21924,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
9025840,41863823,605921,77351181,565160124,12969,30-39,divorced,Energy & Electricity,"12,001-19,000",salaried employee,1,0-2,high school,home owner,not mortgage,no
3883264,64606492,896566,79496567,847776219,12000,40-49,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
1286965,87870463,357493,61098203,753806175,19480,18-29,married,Medicine,"12,001-19,000",self-employed,1,0-2,no education,not home owner,not mortgage,no
3096419,27018659,386555,31096170,574888013,49600,50+,married,Banking & Capital Market,"12,001-19,000",self-employed,2,5+,Bachelor's degree,home owner,not mortgage,no
3914173,43708225,893419,28642110,853098959,30000,18-29,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
7529239,96683446,393564,35540130,743192310,31633,18-29,married,Banking & Capital Market,"0-12,000",salaried employee,2,0-2,Bachelor's degree,home owner,not mortgage,no
4794244,68198470,164425,59171797,922234561,14455,50+,married,Energy & Electricity,"19,001-30,000",retired,2,0-2,high school,home owner,not mortgage,no
7065144,86138817,876832,82682982,243671334,10462,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,2,5+,high school,home owner,mortgage,no
6168859,39953294,760699,10007459,934048596,18017,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,mortgage,no
8238747,57602204,472698,85050962,345952593,12260,50+,married,Banking & Capital Market,"19,001-30,000",retired,1,0-2,no education,home owner,mortgage,no
6967176,11961865,741247,95290800,424398281,40886,30-39,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-2,Bachelor's degree,not home owner,not mortgage,no
4197173,76593839,936611,13516085,788506461,12079,18-29,married,Energy & Electricity,"12,001-19,000",salaried employee,1,0-2,high school,not home owner,not mortgage,no
8694413,54120898,562710,12252457,673581133,41008,50+,married,Banking & Capital Market,"19,001-30,000",retired,1,0-2,high school,home owner,not mortgage,no
4293334,92013974,719139,46609591,155548643,5075,30-39,married,Energy & Electricity,"19,001-30,000",self-employed,1,0-2,Bachelor's degree,not home owner,not mortgage,no
6112476,95202117,831896,26996582,865870135,11500,40-49,married,Energy & Electricity,"12,001-19,000",salaried employee,1,0-2,Bachelor's degree,home owner,mortgage,no
1883011,62140905,510881,36700330,954458720,25620,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
5810815,20089754,372856,37056907,662034949,9034,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
7386135,14946681,779197,55067830,142187584,13015,50+,divorced,Energy & Electricity,"0-12,000",salaried employee,1,0-2,Bachelor's degree,not home owner,not mortgage,no
1883965,44525689,993330,11582564,269026312,18446,30-39,married,Real Estate,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
3536354,63151646,642100,39984194,291288169,28000,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
7990377,45231905,957574,76996458,390910282,37500,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
5073992,56586406,461628,78122311,774031791,12600,30-39,divorced,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
6920405,37369038,842476,73455716,287972443,12586,50+,single,Real Estate,"12,001-19,000",salaried employee,1,0-2,high school,home owner,not mortgage,no
4930321,86613489,235303,59642640,137434398,27400,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
4177735,55197871,217735,67821117,524633462,7490,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
6849027,98978571,228945,75231498,350235604,28819,30-39,divorced,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-2,Bachelor's degree,home owner,not mortgage,no
6626110,36046394,228679,70498620,462576683,5850,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-2,no education,not home owner,not mortgage,no
7820154,67072322,220449,59723913,239107577,12400,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
6255968,43379553,857939,53252929,128596272,12400,18-29,married,Energy & Electricity,"0-12,000",salaried employee,1,0-2,high school,not home owner,not mortgage,no
5074533,35476370,990547,47869106,292044406,73769,30-39,single,Real Estate,"19,001-30,000",self-employed,1,5+,no education,not home owner,not mortgage,no
5391319,34794823,363536,28790102,509251954,27393,40-49,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
9756491,50116119,395120,61649510,177591820,7740,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-2,Bachelor's degree,not home owner,not mortgage,no
6870148,42907025,603676,76510417,453596946,76800,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
9037662,44745768,857400,20734777,386108152,30000,18-29,single,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
2642656,40412001,379830,62683969,731855926,30000,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,PhD,home owner,not mortgage,no
8727191,63745496,344164,66415445,801295610,74786,18-29,married,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
6349896,35776882,453130,80188854,337459476,40992,50+,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
2497570,11321088,464419,60430914,612187202,9635,40-49,married,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,not home owner,mortgage,no
5470397,41984507,214803,22547886,529147298,5234,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-2,Bachelor's degree,not home owner,not mortgage,yes
4370371,60703478,917900,27945999,555862733,15150,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,no education,home owner,mortgage,no
6805577,11283895,853333,35627245,573093223,50000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
2167373,84321034,654626,20611334,389159695,5636,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-2,Bachelor's degree,not home owner,not mortgage,no
1573232,39192375,396372,81207708,606904892,74415,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,2,5+,Bachelor's degree,home owner,mortgage,no
1001259,78206557,554303,72874653,614550872,48000,50+,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,home owner,not mortgage,no
8948770,18104543,659839,27172728,618427770,15655,40-49,married,Energy & Electricity,"19,001-30,000",self-employed,2,5+,high school,not home owner,not mortgage,no
8476338,69583462,397808,24273039,644457916,75000,18-29,single,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
6812669,82825255,908792,30925390,371796252,7000,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-2,high school,not home owner,not mortgage,no
4238553,40703338,790003,37108613,933187906,15884,30-39,married,Transportation,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
7278312,65548267,234030,98741208,963207560,71750,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,master's degree,not home owner,not mortgage,no
6609652,29282378,509850,24076568,275344426,6661,30-39,married,Real Estate,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
1232637,33051332,410220,36386636,840926709,7200,50+,widower,Energy & Electricity,"0-12,000",retired,0,0-3,Bachelor's degree,home owner,not mortgage,no
1227551,18031154,333334,57938836,351643453,10970,18-29,single,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
