credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,gender,region
1,all_other,0.1183,119.29,10.46310334,13.92,712,1770,800,15.1,0,0,0,0,female,East
1,major_purchase,0.1218,832.5,11.56171563,8.21,762,5643.041667,2290,0.7,0,0,0,0,female,South
1,all_other,0.1357,67.94,9.998797732,19.25,707,1110.041667,1527,22.5,0,0,0,0,female,West
1,all_other,0.1287,201.8,9.59315079,5.81,682,8550.041667,2269,25.2,2,1,0,0,female,East
1,all_other,0.167,514.77,10.26813067,7.54,677,1230.041667,5465,80.4,2,0,0,1,male,South
1,all_other,0.1357,314.21,10.26813067,19.26,702,1802,0,0,2,0,0,0,male,Center
1,debt_consolidation,0.1426,168.1,10.19913779,23.75,722,5070,17998,99.4,1,0,0,0,male,West
1,debt_consolidation,0.0859,316.11,11.15625052,4.15,782,8520.041667,8825,17.9,3,0,0,0,male,West
1,debt_consolidation,0.1287,336.34,10.71441777,17.89,697,2970.041667,11585,49.1,0,0,0,0,male,West
1,small_business,0.1426,68.62,11.00209984,6.54,732,5226.041667,50082,0,0,1,0,0,male,West
1,debt_consolidation,0.1531,278.53,11.01862914,0.49,677,3030.041667,858,66,2,0,0,1,female,East
1,debt_consolidation,0.1357,169.85,10.42228135,10.71,677,5190.041667,179,44.7,2,1,0,0,female,East
1,debt_consolidation,0.1565,524.8,11.98292909,3.41,687,2490,65872,59,2,0,0,1,female,South
1,home_improvement,0.1565,524.8,11.30012821,9.47,677,7440.041667,0,0,0,0,0,0,female,South
1,debt_consolidation,0.1322,202.81,10.71441777,15.36,682,3870,6026,80.9,1,0,0,1,female,South
1,major_purchase,0.0894,381.26,10.81977828,6,752,2760.041667,10457,16.1,0,0,0,0,female,South
1,debt_consolidation,0.0894,301.04,10.20359214,7.07,752,3840.041667,7866,44.7,0,0,0,0,female,South
1,debt_consolidation,0.1218,666,11.08214255,15.1,722,5760,9263,48,1,0,1,0,male,Center
1,credit_card,0.1739,143.39,11.38509209,23.81,662,4800.041667,44991,99.8,0,0,0,0,male,Center
1,debt_consolidation,0.1565,559.78,10.89087028,12.94,677,4560.041667,10728,91.7,2,1,1,0,male,Center
1,debt_consolidation,0.1253,317.93,10.95080655,10.78,702,3600,8300,38.8,0,0,0,0,male,West
1,debt_consolidation,0.1218,765.9,11.62625415,14.96,737,6001.041667,25274,39.5,0,0,0,0,male,East
1,debt_consolidation,0.1114,341.16,10.6454249,9.2,732,3330.041667,12747,29.8,1,0,0,0,male,East
1,home_improvement,0.1183,198.81,12.20607265,15.1,702,2730.041667,22003,36.9,3,0,0,0,male,Center
1,all_other,0.1114,442.85,10.7898715,17.48,742,10590,13844,50.3,3,0,0,0,female,Center
1,all_other,0.1253,66.94,10.37349118,9.04,687,1740,10186,50.7,0,0,0,1,male,Center
1,debt_consolidation,0.1218,632.7,10.5941316,13.71,737,3510,19697,59,0,0,0,0,male,Center
1,all_other,0.0774,218.54,10.16585182,4.29,772,4770.041667,0,0,0,0,0,0,female,East
1,debt_consolidation,0.1148,328.87,10.09195684,15.6,727,8431.041667,21052,85.2,0,0,0,0,female,South
1,all_other,0.1496,242.52,11.91839057,0.24,682,3738.041667,633,42.2,1,0,0,0,female,West
1,educational,0.1426,686.12,11.69524702,20.09,692,8790.041667,57803,81.9,1,0,0,0,female,East
1,credit_card,0.0894,190.63,10.13459927,20.1,752,4087.041667,17953,72.4,0,0,0,0,male,South
1,debt_consolidation,0.1461,448.18,10.5865844,21.39,677,2430,14021,71.9,0,0,0,0,female,Center
1,small_business,0.1461,620.56,11.81303006,8.04,767,5026,3884,12.8,2,0,0,0,male,Center
1,debt_consolidation,0.0859,221.28,10.93310697,9.11,762,5190.041667,977,2.7,1,0,0,0,male,Center
1,major_purchase,0.1357,203.82,11.00209984,13.28,682,1710,679,7.4,3,1,0,0,female,East
1,debt_consolidation,0.0751,186.66,10.91508846,22.28,737,3607,14217,20.2,2,0,0,0,female,South
1,debt_consolidation,0.1426,377.37,10.75739211,22.84,677,5250.041667,16665,60.6,1,0,0,0,female,West
1,debt_consolidation,0.1322,84.51,10.35210793,14.56,727,8160.041667,17806,99.4,0,0,0,1,female,East
1,debt_consolidation,0.1461,189.62,11.3736634,8.06,667,5460,30209,79.3,2,0,0,0,male,South
1,debt_consolidation,0.1322,270.41,10.858999,8.58,697,3750.041667,9017,39.6,1,0,0,0,male,Center
1,debt_consolidation,0.0894,413.03,11.00209984,24.12,757,5370,17278,40,0,0,0,0,male,West
1,all_other,0.074,49.7,10.41331268,3.46,752,3330.041667,2201,5,2,0,0,0,male,West
1,all_other,0.1148,164.85,10.30895266,9.92,747,15692,452,90.4,0,0,0,1,male,West
1,home_improvement,0.1218,333,11.35040654,0.52,712,5011,239,5.3,1,2,0,0,male,West
1,educational,0.1114,229.63,10.55841352,1.53,772,1500.041667,777,4.8,0,0,0,0,female,East
1,debt_consolidation,0.1565,587.77,11.28978191,23.65,672,1890,19333,61.2,2,0,0,0,female,East
1,debt_consolidation,0.1183,397.61,10.30895266,15.16,722,4472.041667,4893,58.2,0,0,1,0,female,South
1,debt_consolidation,0.0705,92.7,10.71441777,7.44,772,4740,13440,38.6,1,0,0,0,female,South
1,debt_consolidation,0.1218,666,11.22524339,6.96,732,8703,11522,46.1,0,1,0,0,female,South
1,debt_consolidation,0.1565,349.87,11.32055357,22.23,662,6960.041667,35876,80.8,1,0,0,0,female,South
1,home_improvement,0.1496,277.16,11.35040654,17.34,667,3360.041667,8590,87.7,1,0,0,0,female,South
1,debt_consolidation,0.1287,319.52,10.75790288,12.28,697,2855,6696,47.8,1,1,0,0,male,Center
1,all_other,0.0894,95.32,10.89673933,13.42,722,2610.041667,2541,11.1,2,0,0,0,male,Center
1,educational,0.1148,32.97,10.13459927,0.29,712,2610.041667,6,0.1,0,0,0,0,male,Center
1,all_other,0.1426,343.06,11.51292546,8.95,677,4758,1459,26.1,1,0,0,0,male,West
1,all_other,0.1114,164.02,10.84349481,13.31,772,4410.041667,63,0.5,1,0,0,0,male,East
1,major_purchase,0.1357,163.05,12.4292162,0.89,682,2190,9299,67.4,2,0,0,0,male,East
1,all_other,0.1322,135.21,9.798127037,2.47,702,3000.041667,1291,47.8,0,0,0,0,male,Center
1,major_purchase,0.1392,238.96,11.08214255,9.47,682,2070.041667,400,44.4,0,0,0,0,female,Center
1,all_other,0.0705,108.15,9.574983486,23.42,792,7980,12748,21,1,0,0,0,male,Center
1,debt_consolidation,0.1218,266.4,10.49127422,17.27,702,3990,7976,47.2,3,0,1,1,male,Center
1,debt_consolidation,0.0705,92.7,10.89673933,13.67,797,9930.041667,6015,43.9,1,0,0,0,female,East
1,credit_card,0.0894,285.95,11.1123882,17.7,737,6970.041667,17870,42.8,1,0,0,0,female,South
1,all_other,0.1253,60.24,10.57745191,11.9,682,5190.041667,2496,56.7,3,0,1,0,female,West
1,all_other,0.0859,252.89,11.2708539,8.09,772,4761,358,8.1,0,0,0,0,female,East
1,debt_consolidation,0.1253,811.56,11.5228758,14.3,737,4500.041667,33098,83.8,0,0,0,0,male,South
1,debt_consolidation,0.1183,397.61,10.4744671,5.69,722,5010,14406,67.6,1,0,0,1,male,Center
1,major_purchase,0.074,198.78,14.18015367,0,772,5071,2926,13,0,0,0,0,male,West
1,all_other,0.1218,199.8,10.85013987,4.68,722,2040.041667,4342,46.2,0,0,0,0,male,West
1,all_other,0.1496,277.16,11.08214255,6.65,662,1920.041667,7855,74.1,0,0,0,0,male,West
1,debt_consolidation,0.1426,171.53,10.59663473,1.65,682,1620.041667,5536,72.8,0,0,0,0,male,West
1,debt_consolidation,0.1148,799.49,12.20607265,5.18,777,12690,2574,7.5,3,0,0,0,female,East
1,all_other,0.1148,725.31,11.40366848,0.56,802,3810.041667,2123,4.8,0,0,0,1,female,East
1,all_other,0.1253,251,10.95080655,11.28,697,2880,4700,40.2,2,1,0,0,female,South
1,small_business,0.1739,179.24,11.2515607,23.19,687,9631.041667,35820,96.8,1,0,0,1,female,South
1,debt_consolidation,0.0859,316.11,10.70324447,3.42,752,5130.041667,6593,31.2,0,0,0,0,female,South
1,debt_consolidation,0.1183,828.35,11.49272276,15.6,752,5130.041667,84110,55.3,0,0,0,0,female,South
1,all_other,0.0705,92.7,10.858999,11.22,777,16652,14444,26.6,0,0,0,0,female,South
1,debt_consolidation,0.1183,198.81,11.00141627,15.91,702,2970.041667,18549,43.6,0,0,0,0,male,Center
1,debt_consolidation,0.1183,662.68,11.33857208,14.67,747,6240.041667,8156,22,2,0,0,0,male,Center
1,debt_consolidation,0.1218,399.6,11.21182037,0.84,712,3450.041667,14615,70.9,2,0,0,0,male,Center
1,debt_consolidation,0.0894,413.03,10.93310697,16.76,752,5071,18266,48.6,0,0,0,0,male,West
1,all_other,0.1183,198.81,10.02127059,4.48,747,3060.041667,2458,68.3,1,0,0,0,male,East
1,all_other,0.1253,267.74,11.71993963,12.06,697,6510,37784,70.1,0,0,0,0,male,East
1,debt_consolidation,0.0774,249.75,10.30895266,12.52,792,4170.041667,4887,14.4,0,0,0,0,male,Center
1,debt_consolidation,0.0859,158.06,9.903487553,6.3,742,9210.041667,3406,9.8,1,0,1,0,female,Center
1,debt_consolidation,0.0859,205.47,10.30895266,12.28,742,3853.041667,29437,49.6,2,0,0,0,male,Center
1,debt_consolidation,0.1531,844.28,11.75587164,9.71,682,7140.041667,31525,75.8,0,0,0,0,male,Center
1,debt_consolidation,0.1426,411.67,11.35040654,15.78,707,4530.041667,2335,97.3,3,0,0,1,female,East
1,major_purchase,0.1114,164.02,10.55581274,2.84,712,4200.041667,2650,48.2,2,0,1,0,female,South
1,all_other,0.0774,135.03,11.46507298,0.96,797,8490.041667,2792,5.4,1,0,0,0,female,West
1,credit_card,0.1322,270.41,11.01862914,17.01,692,4020,10320,47.8,0,0,0,0,female,East
1,debt_consolidation,0.0894,381.26,10.55059289,0.94,797,11130.04167,201,0.5,1,0,0,0,male,South
1,debt_consolidation,0.0859,316.11,11.54248427,15.22,752,4830.041667,7015,24.5,1,0,0,0,male,Center
1,all_other,0.1253,334.67,11.33857208,20.86,702,5640.041667,52537,48.9,1,0,0,0,male,West
1,all_other,0.0774,183.41,12.82395734,0.3,807,9663.041667,6098,0,2,0,0,0,male,West
1,debt_consolidation,0.1496,86.62,10.62132735,13.2,667,4020,1759,48.9,2,0,0,0,male,West
1,credit_card,0.1183,66.27,10.95954023,17.16,692,2070,10708,79.9,0,0,0,0,male,West
1,major_purchase,0.1426,343.06,11.66134547,15.74,677,4410.041667,29344,57.1,2,0,0,0,female,East
1,debt_consolidation,0.1148,461.56,10.91508846,6.2,727,2310.041667,12875,26.6,3,0,0,0,female,East
1,debt_consolidation,0.0859,316.11,11.91839057,4.14,757,6180,82445,16.7,2,0,0,0,female,South
1,debt_consolidation,0.1357,441.6,10.61643736,15.79,687,4770,17704,72.5,0,0,0,0,female,South
1,debt_consolidation,0.1392,102.42,10.49127422,8.77,682,1200.041667,8901,65.4,0,0,0,0,female,South
1,debt_consolidation,0.1287,184.99,9.169518377,4.75,692,6270.041667,253,3.2,0,0,0,0,female,South
1,debt_consolidation,0.06,380.27,11.35040654,9.98,677,5705.041667,10844,68.6,3,1,0,0,female,South
1,debt_consolidation,0.1148,164.85,11.42081018,3.54,712,5130,10842,25.7,1,0,1,0,male,Center
1,major_purchase,0.167,795.24,11.35040654,8.3,717,3180,11717,38.3,3,0,0,0,male,Center
1,all_other,0.1392,51.21,10.30895266,19.08,667,3300.041667,2603,44.1,3,0,0,0,male,Center
1,debt_consolidation,0.1357,679.37,10.94022444,22.06,727,5981.041667,22969,23.8,0,0,0,0,male,West
1,credit_card,0.1148,263.75,10.79345484,12.91,717,2280.041667,16275,49.2,0,0,0,0,male,East
1,debt_consolidation,0.1114,393.65,10.71441777,23.2,772,3846.041667,3663,28.2,0,0,0,1,male,East
1,credit_card,0.0894,108.03,10.25428526,20.24,777,7112.041667,3459,17.3,5,0,0,0,male,Center
1,all_other,0.1253,217.54,10.08580911,14.2,702,1800,1799,37.5,2,1,0,0,female,Center
1,debt_consolidation,0.0894,317.72,11.49272276,15.86,747,7230,32508,40.8,1,0,0,0,male,Center
1,debt_consolidation,0.0894,462.28,11.29488139,16.15,767,5130,23088,50.1,2,0,0,0,male,Center
1,small_business,0.1982,556.1,10.91508846,17.87,692,5422,10893,97.3,3,1,0,0,female,East
1,debt_consolidation,0.1357,679.37,11.51292546,9.8,702,4860.041667,27421,53.8,2,1,0,0,female,South
1,all_other,0.0774,312.19,11.77528973,3.56,787,4230.041667,10184,26.9,1,0,0,0,female,West
1,home_improvement,0.1253,502,11.33857208,10.13,712,5370,15690,52.1,0,0,0,1,female,East
1,debt_consolidation,0.1322,456.31,10.9864446,9.3,692,6120,6702,56.3,1,0,0,0,male,South
1,small_business,0.1426,480.29,10.69194491,21.82,747,3661,14479,53.8,3,0,0,1,male,Center
1,debt_consolidation,0.1322,157.18,10.26370422,21.3,687,5970.041667,23810,73.7,0,0,0,0,male,West
1,debt_consolidation,0.1357,237.78,11.08214255,12.55,677,2640.041667,3964,55.8,1,0,0,0,male,West
1,all_other,0.1253,334.67,10.91508846,0.65,792,2311.041667,383,8.5,0,0,0,0,male,West
1,debt_consolidation,0.1287,161.44,10.25765937,12.29,697,1950.041667,3647,93.5,1,0,0,0,male,West
1,all_other,0.1392,273.1,10.49127422,8.93,692,2940.041667,13568,75.4,3,0,0,0,female,East
1,debt_consolidation,0.1114,328.04,10.30895266,5.16,747,2706.041667,7656,38.1,4,0,0,0,female,East
1,all_other,0.0774,280.97,11.23843599,11.84,772,7440.041667,9910,15.3,1,0,0,0,female,South
1,credit_card,0.1322,507.01,11.77528973,8.36,697,9420,23494,46.3,0,3,1,0,female,South
1,all_other,0.1426,274.45,11.39075783,11.61,682,2610.041667,15514,77.2,0,0,0,1,female,South
1,small_business,0.1565,874.66,11.08214255,13.88,747,5370,22170,76.7,1,0,0,0,female,South
1,debt_consolidation,0.0859,252.89,11.22524339,15.36,767,10380.04167,10624,19,0,0,0,0,female,South
1,debt_consolidation,0.1218,532.8,11.15625052,23.82,717,4710,15458,62.8,0,0,0,0,male,Center
1,credit_card,0.1183,662.68,11.94470788,22.64,737,13020.04167,32654,39.2,2,0,0,0,male,Center
1,debt_consolidation,0.1218,832.5,10.75790288,16.67,752,3540,23602,58.1,4,0,0,0,male,Center
1,debt_consolidation,0.1183,198.81,11.28978191,8.89,707,5070,12757,31.1,0,0,1,0,male,West
1,debt_consolidation,0.1114,328.04,10.39145388,19.93,782,14130,13952,23.1,0,0,0,0,male,East
1,debt_consolidation,0.1461,172.38,10.40329267,16.74,667,2280.041667,4925,40,2,0,0,0,male,East
1,major_purchase,0.1322,287.31,9.798127037,13.67,682,1894.041667,4867,46.4,0,0,0,1,male,Center
1,home_improvement,0.0894,142.98,11.07069263,7.53,787,3691.041667,858,4.4,4,0,0,0,female,Center
1,all_other,0.074,83.86,9.392661929,9.6,757,2250.041667,1158,18.7,2,0,0,0,male,Center
1,all_other,0.1148,164.85,10.30895266,16.4,782,5910.041667,1149,23.9,0,0,0,0,male,Center
1,debt_consolidation,0.1218,333,11.0744205,18.7,707,3637,33878,79,3,0,0,0,female,East
1,debt_consolidation,0.1183,381.04,10.60903256,15.7,722,9870,19036,82.4,0,0,0,0,female,South
1,small_business,0.2121,491.2,11.95761129,10.45,667,3538,14718,40.4,1,0,0,0,female,West
1,debt_consolidation,0.1218,266.4,10.59663473,19.32,707,2220.041667,2707,31.5,0,0,0,0,female,East
1,small_business,0.1531,522.23,10.81977828,5.26,727,12690,8394,79.2,3,0,0,1,male,South
1,all_other,0.1357,118.89,11.03488966,8.05,687,4320,450,26.5,0,1,0,0,male,Center
1,major_purchase,0.1392,136.55,10.66895539,18.45,672,5940.041667,7094,51.4,0,0,0,0,male,West
1,debt_consolidation,0.1635,565.27,12.14950229,18.76,662,7140.041667,31742,84.4,0,1,0,0,male,West
1,educational,0.1218,432.9,11.15625052,3.36,717,5070,8535,50.8,0,1,0,0,male,West
1,debt_consolidation,0.1253,585.67,10.69194491,21.63,717,3690.041667,20010,85.1,0,0,0,0,male,West
1,debt_consolidation,0.0894,349.49,10.30949651,19.02,742,3122.041667,14304,23.9,0,0,0,0,female,East
1,debt_consolidation,0.1322,84.51,10.54534144,15.6,692,15360.04167,3777,35,2,0,0,0,female,East
1,debt_consolidation,0.0859,221.28,10.6454249,17.26,737,2250.041667,1211,18.9,1,0,0,0,female,South
1,all_other,0.1114,82.01,10.1266311,7.58,707,3270,7090,73.1,0,0,0,0,female,South
1,debt_consolidation,0.0774,280.97,10.42263843,15.1,782,10770.04167,8880,17,0,0,0,1,female,South
1,all_other,0.1218,186.48,9.392661929,6,727,1198.041667,843,31.2,0,0,0,0,female,South
1,debt_consolidation,0.1496,173.23,10.77895629,13.68,692,4920.041667,9138,41.3,0,0,0,1,female,South
1,debt_consolidation,0.1322,270.41,10.46310334,9.02,682,2280.041667,7844,84.3,1,0,0,0,male,Center
1,credit_card,0.0894,190.63,10.6454249,18.23,722,5850,4836,62,3,0,0,0,male,Center
1,major_purchase,0.1218,266.4,10.71441777,0.8,747,4770,150,10,2,0,0,0,male,Center
1,debt_consolidation,0.16,682.06,11.77528973,12.6,672,4771.041667,8907,26.7,3,1,0,0,male,West
1,debt_consolidation,0.1218,666,11.00209984,24.86,727,5190.041667,38980,69.2,0,0,0,0,male,East
1,debt_consolidation,0.1496,866.16,11.51292546,17.24,702,4170.041667,30438,79.4,0,0,0,0,male,East
1,small_business,0.1635,847.9,11.91839057,14.45,717,1904.041667,3539,36.5,1,0,0,1,male,Center
1,debt_consolidation,0.0859,316.11,10.54534144,23.34,752,3302,9527,44.7,0,0,0,0,female,Center
1,credit_card,0.1148,263.75,11.03488966,18.66,722,3300,17559,49.9,0,0,0,0,male,Center
1,debt_consolidation,0.1114,492.06,10.82972862,20.29,757,3270,22458,37,0,0,0,0,male,Center
1,debt_consolidation,0.1114,328.04,11.00209984,17.18,732,3900,12581,67.3,1,0,0,0,female,East
1,all_other,0.0894,222.41,11.69524702,9.44,727,4020,7124,31,0,0,0,0,female,South
1,major_purchase,0.1392,102.42,11.04292184,4.63,667,7500.041667,900,19.6,2,0,0,1,female,West
1,small_business,0.1565,874.66,11.73606902,0.04,762,7170,2668,76.2,1,0,0,0,female,East
1,debt_consolidation,0.1253,602.4,11.35040654,18.96,727,6510,59861,92.2,0,0,0,0,male,South
1,home_improvement,0.0774,140.49,11.1927202,17.85,757,8465.041667,20362,19.6,0,1,0,0,male,Center
1,debt_consolidation,0.1287,840.83,11.33857208,8.64,712,3811.041667,29535,75.7,0,0,0,0,male,West
1,credit_card,0.0774,202.93,10.30895266,17.68,752,6090,4301,37.7,0,0,0,0,male,West
1,small_business,0.167,532.53,11.22524339,20.4,697,3749.041667,25417,83.1,0,0,0,0,male,West
1,debt_consolidation,0.1635,229.64,11.08214255,11.41,672,2970.041667,7453,95.6,0,0,1,0,male,West
1,credit_card,0.1322,540.81,11.29836745,19.91,707,6332.041667,15171,36.1,0,1,0,0,female,East
1,debt_consolidation,0.0894,476.58,10.04498711,10.1,772,5640.041667,8264,23.7,0,0,0,0,female,East
1,all_other,0.074,155.3,10.81977828,3.17,792,7470.041667,4432,6.8,0,0,0,0,female,South
1,debt_consolidation,0.1531,696.31,11.69524702,9.1,682,4800.041667,20249,93.3,0,0,0,0,female,South
1,debt_consolidation,0.1322,676.02,11.08980542,9.07,707,3060.041667,15389,81,0,0,0,0,female,South
1,all_other,0.0894,95.32,12.07254125,17.22,722,7050.041667,72814,56,1,0,0,0,female,South
1,debt_consolidation,0.1183,497.01,11.00209984,10.44,732,3241,5011,38.5,0,0,0,0,female,South
1,all_other,0.0774,168.59,10.42228135,23.88,747,2490,2534,22.2,2,0,0,0,male,Center
1,major_purchase,0.1148,79.13,10.40411131,21.49,717,1472,3992,67.7,0,0,0,0,male,Center
1,major_purchase,0.0774,124.88,11.26446411,7.17,792,6360.041667,168,0.7,0,0,0,0,male,Center
1,all_other,0.1253,40.16,9.655026193,23.69,707,2580.041667,7826,70.5,1,0,0,0,male,West
1,major_purchase,0.074,62.12,10.91508846,1.88,767,5671.041667,2796,9.3,1,0,0,0,male,East
1,credit_card,0.16,773.47,11.9511804,19.9,697,7410.041667,72951,97.7,0,0,0,0,male,East
1,debt_consolidation,0.1183,546.71,10.96337634,17.44,727,4890.041667,24351,66.2,1,0,0,0,male,Center
1,debt_consolidation,0.1287,403.6,11.00209984,12.48,692,1860.041667,12558,62.2,1,0,0,0,female,Center
1,home_improvement,0.1114,492.06,11.98292909,8.75,772,5640.041667,6065,41.6,4,0,0,0,male,Center
1,debt_consolidation,0.0859,278.17,11.10495723,14.29,767,5160.041667,12657,8.6,1,0,0,0,male,Center
1,home_improvement,0.0774,312.19,11.12726298,1.71,802,7440.041667,6077,24.6,0,0,0,0,female,East
1,credit_card,0.1148,428.59,11.51292546,5.24,732,4020,27294,44.8,0,0,0,0,female,South
1,debt_consolidation,0.1565,419.84,12.15477935,8.21,672,3630,33266,92.9,0,0,0,0,male,Center
1,major_purchase,0.1357,326.1,10.24281286,4.66,682,2280.041667,3288,35,1,0,0,0,female,East
1,all_other,0.1114,183.7,11.15625052,13.37,722,3630,436,7.4,0,0,0,0,female,South
1,all_other,0.1392,153.62,10.30895266,24.6,672,2582.041667,1355,36.6,2,0,0,0,male,Center
1,debt_consolidation,0.0859,193.62,11.02451344,10.21,747,3330.041667,6775,22,0,0,0,0,female,East
1,credit_card,0.0894,349.49,10.82774645,22.38,762,9539.041667,8694,54,4,0,0,0,female,South
1,credit_card,0.1322,302.52,10.57131693,22.12,682,7560,18610,40,0,0,0,1,male,Center
1,debt_consolidation,0.1287,504.5,11.52698615,14.07,702,5430,18213,55.5,0,1,0,0,female,East
1,credit_card,0.1287,403.6,11.1188453,7.15,697,8100.041667,14079,70,0,0,0,0,female,South
1,debt_consolidation,0.167,142.01,9.574983486,0,662,1800,0,0,0,4,0,0,male,Center
1,home_improvement,0.1114,426.45,11.77528973,12.15,747,9510,35398,70.5,0,0,0,0,female,East
1,debt_consolidation,0.1357,339.69,10.91508846,18.22,682,4440.041667,16121,39.1,0,0,0,1,female,South
1,credit_card,0.1183,497.01,11.08214255,13.79,722,4710,9941,45.4,0,0,0,0,male,Center
1,debt_consolidation,0.1565,279.89,10.75149944,15.52,662,4110.041667,11310,63.5,2,0,0,0,female,East
1,debt_consolidation,0.1183,265.08,10.81154448,10.79,707,4320,2843,26.1,2,1,0,1,female,South
1,educational,0.1183,258.45,11.35927299,8.82,757,2973.041667,3811,5.8,0,0,0,0,male,Center
1,debt_consolidation,0.1287,210.21,10.27505111,23.26,692,3780.041667,12082,82.2,1,1,0,1,female,East
1,debt_consolidation,0.1322,270.41,10.26813067,14.92,697,2913,7054,91.6,0,0,0,0,female,South
1,all_other,0.0774,46.83,11.15008872,4.36,737,2880,1991,28.9,1,0,0,0,male,Center
1,debt_consolidation,0.1426,240.15,11.08214255,11.13,672,3360.041667,6227,89,1,0,0,0,female,East
1,all_other,0.1183,198.81,11.45924237,5.38,707,3720.041667,1839,13.3,0,1,0,0,male,Center
1,all_other,0.0859,252.89,10.75790288,9.45,752,6540,10887,41.4,2,0,0,0,male,West
1,small_business,0.167,275.14,10.16585182,19.52,697,1650.041667,10634,71.5,0,0,0,1,male,West
1,all_other,0.1253,334.67,9.980448594,4.72,727,1200.041667,2638,11.5,2,0,0,0,male,West
1,debt_consolidation,0.1496,467.71,11.46813728,16.49,692,5910.041667,21881,96.4,1,0,0,0,male,West
1,all_other,0.0894,47.66,10.59663473,9.6,712,2610.041667,193,7.4,0,0,0,1,female,East
